Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
Sat Feb 26 08:48:56 +0000 2022,1497493874498936832,Дмитрий Медведев,Тут санкции ввели против всех членов Совета безопасности России https://t.co/awtwA4emJt,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Feb 23 11:08:11 +0000 2022,1496441753653686275,Дмитрий Медведев,С Днём защитника Отечества! #ЗащитимПамятьГероев #ЯПомню https://t.co/wek7QNKU81,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Feb 22 13:01:08 +0000 2022,1496107792331157508,Дмитрий Медведев,Канцлер ФРГ Олаф Шольц поручил остановить сертификацию газопровода «Северный поток – 2». Ну что ж. Добро пожаловать… https://t.co/r8SO1TnasT,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Fri Jan 28 09:52:23 +0000 2022,1487000595169001474,Дмитрий Медведев,"Ответил на вопросы российских журналистов о международной безопасности, ситуации на Украине, пандемии COVID-19 и др… https://t.co/BUVSWFxZOR",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Fri Dec 31 12:01:39 +0000 2021,1476886264968265738,Дмитрий Медведев,"С Новым, 2022 годом! https://t.co/R7PUl6h1Gm",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Dec 14 16:00:53 +0000 2021,1470785877697773570,Дмитрий Медведев,"20 лет назад США в одностороннем порядке вышли из Договора об ограничении систем противоракетной обороны, подписанн… https://t.co/8rvGDLHIJG",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Dec 07 11:07:45 +0000 2021,1468175391294734337,Дмитрий Медведев,Статья @MedvedchukVV заслуживает внимания https://t.co/OjbdMZmJmK,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Dec 04 16:55:16 +0000 2021,1467175683671666688,Дмитрий Медведев,"В Москве прошёл третий этап XX съезда Всероссийской политической партии «Единая Россия», который избрал новый соста… https://t.co/6WMVJFIlKH",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Fri Nov 26 09:43:55 +0000 2021,1464168027210104834,Дмитрий Медведев,"Хочу пожелать @lachesisq удачи в матче за звание чемпиона мира против @MagnusCarlsen. 
Впереди вас ждёт очень непро… https://t.co/TQyPXiVZbd",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Mon Nov 01 05:48:42 +0000 2021,1455049136366043138,Дмитрий Медведев,"Пандемия новой коронавирусной инфекции COVID-19 стала крупнейшим потрясением последних десятилетий 
https://t.co/JxurYPaSdi",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Sep 28 06:49:16 +0000 2021,1442743193414553603,Дмитрий Медведев,"Итоги выборов 2021 в интервью телеканалу RT 
https://t.co/FmoUXitctG https://t.co/b4uunxcTms",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Sep 25 18:06:37 +0000 2021,1441826490769936384,Дмитрий Медведев,Президент РФ высоко оценил результат партии «Единая Россия» на выборах в Государственную Думу https://t.co/9ai28IxRzE,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Sep 11 09:02:37 +0000 2021,1436616155779764224,Дмитрий Медведев,"Двадцать лет назад в США был совершён самый кровавый теракт в новейшей истории человечества 
https://t.co/5ATXZX52EW",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Aug 26 05:24:00 +0000 2021,1430762936046399488,Дмитрий Медведев,"В Москве прошёл второй этап XX съезда всероссийской политической партии «Единая Россия», на котором была утверждена… https://t.co/dBqdfUCB9Y",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sun Jun 20 13:27:27 +0000 2021,1406604612241707012,Дмитрий Медведев,Поздравляю всех медицинских работников нашей страны с профессиональным праздником #Спасибоврачам https://t.co/M1hrDlbk17,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Jun 19 17:59:25 +0000 2021,1406310667456585731,Дмитрий Медведев,"В Москве прошёл первый этап 20-го съезда всероссийской политической партии «Единая Россия»
https://t.co/P3cfVTIwCg https://t.co/ktVLCsMmon",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Jun 08 13:44:54 +0000 2021,1402260349970272272,Дмитрий Медведев,"Развитие технологий искусственного интеллекта, его влияние на национальную безопасность рассмотрели на совещании с… https://t.co/5Zlxg2ie1D",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Jun 03 20:38:29 +0000 2021,1400552491939516417,Дмитрий Медведев,"Сегодня 90 лет Раулю Кастро. Политику, который сыграл огромную роль в становлении свободной и независимой Кубы, ста… https://t.co/CREmyGr2lj",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Jun 01 05:55:20 +0000 2021,1399605461721272323,Дмитрий Медведев,"С журналистами ИД «Коммерсантъ» поговорили о роли партии «Единая Россия» в политической системе страны, об уроках п… https://t.co/zf4Ym42t1Z",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sun May 09 09:32:05 +0000 2021,1391325089497554945,Дмитрий Медведев,С праздником! С Днём Великой Победы! https://t.co/zaW98CqFm6,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sun May 02 09:53:09 +0000 2021,1388793676529295361,Дмитрий Медведев,Христос Воскресе! https://t.co/zeJdw6Rup3,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat May 01 07:47:49 +0000 2021,1388399745874513924,Дмитрий Медведев,Хороших майских праздников! Будьте здоровы! https://t.co/oVU1OYXVmb,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Apr 28 14:37:56 +0000 2021,1387415792795463686,Дмитрий Медведев,"Сегодня на #VKLive получился интересный разговор о социальных сетях, о работе в Совбезе, российской внутренней и вн… https://t.co/nD1GOgRlrn",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sun Apr 25 10:24:34 +0000 2021,1386264868324524033,Дмитрий Медведев,Весна https://t.co/GWz0ouAtT8,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sun Apr 25 07:45:44 +0000 2021,1386224897094033410,Дмитрий Медведев,"Невыученные уроки истории

Избегание столкновения с большими силами свидетельствует не о трусости, а о мудрости, иб… https://t.co/G0MwsIdgjN",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Apr 24 07:32:51 +0000 2021,1385859263332077568,Дмитрий Медведев,"28 апреля в 14:00 пройдёт #VKLive с участием Заместителя Председателя Совета Безопасности РФ Дмитрия Медведева.

Вы… https://t.co/V8r6bcO8Q6",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Mon Apr 12 12:32:35 +0000 2021,1381586042302631937,Дмитрий Медведев,"Сегодня мы отмечаем знаменательную дату – 60 лет полёта Юрия Алексеевича Гагарина, первого космонавта нашей планеты… https://t.co/TO3u4fXMHP",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Mon Mar 08 07:46:30 +0000 2021,1368830471421976577,Дмитрий Медведев,"С Праздником, дорогие женщины! Любви, счастья и здоровья! #8марта https://t.co/E90aPpwmfp",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Feb 23 10:39:02 +0000 2021,1364162846716792833,Дмитрий Медведев,"С Днём защитника Отечества!

#ЗащитимПамятьГероев #ЯПомню https://t.co/TnWTiWV6Y3",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Jan 27 14:00:25 +0000 2021,1354429053617500161,Дмитрий Медведев,Россия и США договорились о продлении ДСНВ-3 на пять лет без предварительных условий. Считаю это очень важным дости… https://t.co/XrrZcrJlSA,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Jan 16 08:54:41 +0000 2021,1350365846644936710,Дмитрий Медведев,"О системе выборов в США, последней избирательной кампании и её влиянии на ситуацию в мире
https://t.co/Yy4RlX0pbA",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Dec 31 12:00:01 +0000 2020,1344614282382594048,Дмитрий Медведев,"С Новым, 2021 годом! https://t.co/qkRy8OxW0F",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Dec 22 09:25:40 +0000 2020,1341313950693154817,Дмитрий Медведев,Администрацию Белого дома накрыла волна прощальной активности https://t.co/qKDDe99FSh,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Fri Dec 04 16:14:46 +0000 2020,1334893922561236992,Дмитрий Медведев,Обратил внимание на опубликованный 3 декабря Еврокомиссией программный документ под названием «Европейский план дей… https://t.co/V3HAddJQFl,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Nov 04 06:55:50 +0000 2020,1323881622723350529,Дмитрий Медведев,"День народного единства – это самый молодой праздник современной России, который стал символом уважения к её богато… https://t.co/J4bjlya6BP",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Sat Oct 24 06:06:08 +0000 2020,1319882849328238597,Дмитрий Медведев,"24 октября традиционно отмечается День Организации Объединённых Наций. О проблемах и вызовах, которые стоят перед О… https://t.co/YEBQOlgzdo",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Fri Oct 23 16:08:14 +0000 2020,1319671988227575808,Дмитрий Медведев,"Сегодня мы подвели итоги первого международного межпартийного форума «ШОС+», который проходил в рамках председатель… https://t.co/LjYZhKzpFV",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Oct 21 16:54:11 +0000 2020,1318958773009027072,Дмитрий Медведев,"Также сегодня встретился с премьер-министром, лидером Монгольской народной партии Ухнаагийн Хурэлсухом… https://t.co/rXQNFqdCKx",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Oct 21 16:43:28 +0000 2020,1318956079036981248,Дмитрий Медведев,В рамках межпартийного форума ШОС+ провёл встречу с генеральным секретарем партии «Африканский национальный конгрес… https://t.co/zrbxKB3GMt,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Oct 21 16:25:43 +0000 2020,1318951610572247041,Дмитрий Медведев,"Сегодня, в преддверии межпартийного форума ШОС+, встретился с Президентом Сербии Александром Вучичем… https://t.co/rLYXns58HW",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Mon Sep 28 09:53:16 +0000 2020,1310517928085909505,Дмитрий Медведев,"Новый виток напряжённости в зоне Нагорно-Карабахского конфликта в очередной раз привёл к кровопролитию, гибели людей https://t.co/2OIHx98tCf",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Sep 17 16:29:19 +0000 2020,1306631330889859073,Дмитрий Медведев,В очередной раз наблюдаем агрессивную русофобскую истерию в Польше https://t.co/86aDjlVnmq,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Sep 01 06:00:06 +0000 2020,1300674775950524417,Дмитрий Медведев,С Днём знаний! https://t.co/5r8JOTGEfc,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Mon Jul 27 13:36:45 +0000 2020,1287743733858017281,Дмитрий Медведев,"Продолжаются стенания наших прежних товарищей по G8 на тему «не пустим Россию обратно, пока не отдадите Крым и не о… https://t.co/JuaDmhM4IH",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Jul 16 16:19:37 +0000 2020,1283798451298476032,Дмитрий Медведев,Раньше в оправдание незаконных международных санкций выискивался «благовидный» повод: защита прав человека или агре… https://t.co/BMnIertiJv,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Tue Jul 14 14:39:44 +0000 2020,1283048542123196419,Дмитрий Медведев,"С руководителями парламентских и правящих партий Китая, Японии, Вьетнама, Кипра, Германии, Турции, Украины, Казахст… https://t.co/jbVuIZXxat",Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Thu Jul 09 07:17:12 +0000 2020,1281125233446060033,Дмитрий Медведев,Интервью ИД «Комсомольская правда» https://t.co/CfUzZvxB29 https://t.co/5azLmJAjSS,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
Wed Jun 24 10:58:05 +0000 2020,1275745003525025792,Дмитрий Медведев,На Красной площади прошёл парад в ознаменование 75-летия Великой Победы https://t.co/6wtI3ooftU,Заместитель Председателя Совета Безопасности Российской Федерации. Аккаунт на английском - @MedvedevRussiaE,"Россия, Москва",4548529,44,1755,http://pbs.twimg.com/profile_images/2348558617/x0vh6bui3sq97vt4jd2n_normal.png
